reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c1c94bb0-c102-46ed-9fde-6e7709ce0074,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi sangat membantu wajib pajak, hanya saja membutuhkan waktu 5 hari utk menerima bukti bayar setelah hari pelunasan. Jadi Total proses 6 hari.",4,0,2.0.0,2026-01-10 20:40:41,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya 😊
Kami akan terus berupaya meningkatkan layanan agar SIGNAL dapat digunakan dengan lebih mudah & nyaman oleh semua pengguna.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .
Terima kasih,
Tim SIGNAL
",2026-01-12 03:37:49,2.0.0
d068df86-009a-4351-b067-69f9f0a6f8e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baru pertama nyoba urus pajak motor online, lumayan membantu dan mudah pengurusannya",5,0,2.0.0,2026-01-22 20:41:57,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya 😊
Kami akan terus berupaya meningkatkan layanan agar SIGNAL dapat digunakan dengan lebih mudah & nyaman oleh semua pengguna.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .
Terima kasih,
Tim SIGNAL
",2026-01-23 01:47:40,2.0.0
7a00d915-e3ac-46ed-ad71-30563ae1d005,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk yang belum pernah, proses kirim fisik lembar pajak itu akan sampe rumah estimasi 1 bulan lebih, jadi bukan estimasi 7 hari",5,0,2.0.0,2026-02-01 02:30:43,,,2.0.0
256b71e1-cd66-47a2-b7ad-58a14523b9e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah 3x Bayar pajak pake aplikasi, proses cepat tidak sampai 1 minggu sudah sampai, sangat mempermudah",5,0,2.0.0,2026-01-30 08:08:25,,,2.0.0
df092baf-0d7f-4674-9311-8c42ad92c1e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat lebih mudah dan pengiriman juga cepat tapi mahal biaya pengiriman nya,5,0,2.0.0,2026-02-07 10:55:15,,,2.0.0
fab86d9e-2b39-4943-8fa8-28f2c690ab4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lainnya oke.cuman pengiriman dokumen terlalu lama.sejak awal pembayaran pajaknya.,4,0,2.0.0,2026-01-23 06:59:53,,,2.0.0
2a9f85e9-0b70-45b8-805d-05b323f2a941,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah.mempermudah.alhamdulillah apk nya lancar. paket STNK nya smpai dengan baik .,5,0,2.0.0,2026-02-11 10:46:20,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-12 01:49:59,2.0.0
15bbfe9a-be4d-47aa-97fe-9911e68670ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"nah kaya gini bayar pajak jadi lebih mudah, tidak ribet tinggal diem di rumah nyampe STNK datang ke rumah, cuma kalo pajak ganti kaleng belum tau bisa atau tidak",5,0,2.0.0,2026-01-09 13:30:00,,,2.0.0
6fc0fdb4-561e-490f-a887-99add8ac0fb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yaampun cuma mau cek aja loh kok ribet banget, mana bukan mobil saya jg, hadeh, ke aplikasi sebelah malah langsung muncul,",1,0,2.0.0,2026-02-14 12:35:26,,,2.0.0
4ffc6065-0dc2-4fd9-afb2-3642aadedc77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap sekali dan mudah, tidak perlu ke Samsat, dokumen di antar kerumah via pos",5,0,2.0.0,2026-01-09 11:05:28,,,2.0.0
8c74aac5-53b0-4c6e-96ed-7867e72e4bf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi tidak bisa digunakan dicoba berulang-ulang tetap saja tidak bisa melakukan cek pajak dan bayar pajak,1,4,2.0.0,2026-02-02 23:42:01,,,2.0.0
9c1aea01-299c-42d2-ade8-cf6be8d187fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Senin malam unduh app nya di app store lalu registrasi tapi mentok di pengiriman kode OTP. Besok paginya Selasa jam 7 coba lagi dan berhasil sampai proses akhir pembayaran dan selesai. makasih buat semua pihak, saya sangat terbantu sekali dan ini efisien, tidak buang2 waktu untuk menunggu dan antri pemberkasan seperti dahulu. sosialisasikan lagi yaa buat para masyarakat yg belum tau cara-caranya ini, karena tadi pun saya sempat kesulitan cari kemana arah untuk dapat kode bayarnya hehehehh",5,39,1.5.7,2024-01-09 00:28:40,,,1.5.7
e5ce56c5-ecb7-4656-950b-17d89d62807a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lebih simple, gak capek antri di samsat Tinggal klik langsung sampe STNK nya",5,0,2.0.0,2026-02-13 12:47:33,,,2.0.0
b43a4c4a-a012-42c4-be29-6397b14a39a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Proses perpanjangan STNK tahunan dan pembayaran sampai dengan pengiriman dan penerimaan dokumen STNK baru, berjalan lancar dan cepat 👍🏽👍🏽👍🏽",5,1,2.0.0,2026-02-11 10:34:37,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-12 01:50:09,2.0.0
e4b53670-b7d7-400d-b6bd-f30257d19015,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu, terus tingkatkan dan membanggakan apk nya min👍👍",5,0,2.0.0,2026-01-19 10:28:17,,,2.0.0
901b1d8c-39bd-4571-8dd8-81cf272d599c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk sedang dalam masalah mau bayar bajak tidak bisa tolong min di benerin lagi,3,1,2.0.0,2026-01-30 08:01:42,,,2.0.0
58828f9d-0a5b-43fa-a81f-7fa78979fc7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"maaf min, kenapa punyaku lama bgt yaa dikirimnya trus cek resinya kok gak bisa. pliss jgn dipersulit..",2,0,2.0.0,2026-01-10 05:47:58,,,2.0.0
c33670a2-e9da-4aa6-a63a-5d7a3dcab9c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,layanan tidak tersedia atau coba beberapa saat lagi terus menerus. kenapa y?,2,0,2.1.1,2026-04-16 07:20:37,"Hai Sahabat SIGNAL, Mohon maaf atas kendala tersebut.

Demi bisa diperiksa & ditindaklanjuti secara lengkap, mohon kirim detail kendala Anda ke email info@samsatdigital.id atau hubungi Customer Service di website samsatdigital.id.
Kami selalu berusaha meningkatkan layanan agar SIGNAL lebih mudah & nyaman saat digunakan.

Terima kasih,
Tim SIGNAL
",2026-04-17 01:59:05,2.1.1
3b42776b-5b1a-4009-88c3-6ea5f216c278,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren... Nggak nyangka cepet dan gampang... Pengiriman cepat thanks 🙏,5,0,2.0.0,2026-02-03 11:54:30,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-06 03:25:13,2.0.0
74f7a41f-6575-4788-8504-bf4818275119,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah di gunakan,tapi tolong sistem pembayaranya di tingkatkan supaya bisa pakai brimo sampai area samsat provinsi Lampung. proses pengirimanya agar supaya di percepat.selebihnya saya sudah puas.bisa bayar pajak secara online.terima kasih SIGNAL",4,0,2.0.0,2026-01-01 08:44:40,,,2.0.0
a66d4abb-20aa-47f1-b57f-eaaa83a1575f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantap bayar pajak gak harus antri,tinggal duduk doang di rumah juga bisa,makin mudah,mantapp pokoknya",5,0,2.0.0,2026-02-13 16:30:13,,,2.0.0
650b151f-2440-49eb-b5b6-8a3808f434d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sangat membantu ...pengiriman STNK ke luar kotanya jg sangat cepat,5,0,2.0.0,2026-01-19 01:42:39,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-01-19 03:43:03,2.0.0
fe569d67-8a9e-47f3-9d24-f017c0ac119c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu bagi yang sibuk, tinggal klik bayar dan tunggu d rumah, gak pakai ribet dan antri 👍👍",5,0,2.0.0,2025-12-31 05:32:18,,,2.0.0
e4d14aba-8ecc-4518-bbbb-b63b4baf48cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gabisa ganti email harus verif mlu tapi kan salah input buat email nya, saya pengen ada tambahain fitur ganti email",1,1,2.0.0,2025-12-27 03:39:45,,,2.0.0
eddd4e15-025b-4999-9282-13c077024272,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah untuk bayar pajak tahunan, tinggal kirim ke rumah. tapi ko ga dapet stiker pengesahan STNK ya? sama ga dapet plastik baru buat STNK, padahal dulu 2024 saya dapet. downgrade?",3,0,2.0.0,2026-01-13 22:14:13,"Hai Sahabat SIGNAL,
SIGNAL menyediakan QR Code sebagai bukti pengesahan STNK secara digital dan pengganti stempel fisik. QR Code tersebut dapat dicetak dan ditempelkan di kolom pengesahan pada STNK fisik untuk memudahkan petugas saat pemeriksaan. Untuk informasi lebih lanjut, silahkan kunjungi website samsatdigital.id.

Terima kasih,
Tim SIGNAL
",2026-01-14 03:03:41,2.0.0
063b9b8f-57a0-474e-99fa-667de361e49f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ada kemajuan dalam bayar pajak* semoga kedepannya pengurusan balik nama dipermudah dengan cara online juga,5,0,2.0.0,2026-01-15 22:12:31,,,2.0.0
04dcf00b-b088-46f3-a954-58bae2ff83c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantap , proses simpel , cepat dan aplikasi juga usee friendly",5,0,2.0.0,2026-02-03 11:10:07,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-06 03:25:04,2.0.0
9c8bb88b-056e-47dd-bdec-fe993d61bb1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap ga perlu datangin, cukup datang dan Terima kedatangan pas waktunya",5,0,2.0.0,2026-01-09 13:32:33,,,2.0.0
ef8d0df3-a175-42d9-9d81-ed88b7dad0d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengiriman Kode OTP nya sangat lambat, kode otp nya belum dikirim bahkan setelah tombol untuk meminta kode ulangnya muncul kembali. klo bisa dipercepat, karena banyak orang yang mengira jaringannya error sebelumnya dan meminta ulang kode otp, dan saat setelah permintaan ulang kode otp langsung muncul dan ternyata itu kode otp yang pertama. hedeh",3,2,1.7.4,2025-11-28 05:31:08,,,1.7.4
9fa13957-fbad-4219-adf7-afa9d57d45c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bayar pajak susahnya minta ampun. negeri konoha emang top. mohon bayar pajak dipermudah seperti bayar pulsa atau kuota,1,0,2.0.0,2026-01-16 12:07:12,,,2.0.0
0a715670-92af-4fd8-8f4f-5dc3b3f0bde2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"proses mudah, pengiriman dokumen cepat... registrasi hari rabu. dokumen hari Jum'at sampai.... mantap",5,0,2.0.0,2026-02-13 14:34:57,,,2.0.0
b3601dce-4dd3-47a8-aa6b-de4800c0ad47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat pengiriman sesuai karna pilih yg ekspres terimakasih sat set aplikasinya,5,0,2.0.0,2026-02-07 17:07:34,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-09 02:11:03,2.0.0
5c035701-1cf9-47e1-b877-87f9241fbb55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mudah, tapi proses pengiriman berkas butuh waktu. Sangat sangat membantu 👍",5,0,2.0.0,2026-01-07 14:54:37,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya 😊
Kami akan terus berupaya meningkatkan layanan agar SIGNAL dapat digunakan dengan lebih mudah & nyaman oleh semua pengguna.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .
Terima kasih,
Tim SIGNAL
",2026-01-08 01:39:43,2.0.0
d293829c-d713-4593-9896-0af1d40b2b1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pembayaran pajak simpel dan di antar ke rumah. jadi tidak perlu antri. bintang 10 lah pokoknya coyyy,5,0,2.0.0,2026-01-17 15:55:37,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-01-19 01:54:45,2.0.0
74b7d278-4e5b-4997-bcbb-cb9f0009188f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gampang dan cepet sampai nya.. Sangat menolong buat perpanjang STNK bila tidak sempet ngurus langsung ke Samsat..,5,0,2.0.0,2026-02-01 13:00:18,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-02 02:44:27,2.0.0
2cd1aecc-1892-49ac-af46-6676b5d5e3be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,setiap mau bayar pajak selalu ada pemberitahuan layanan tidak tersedia.. gimana ini mau sadar pajak ko di persulit.,1,4,2.0.0,2026-01-13 10:47:53,"Hai Sahabat SIGNAL, Mohon maaf atas kendala tersebut.

Demi bisa diperiksa & ditindaklanjuti secara lengkap, mohon kirim detail kendala Anda ke email info@samsatdigital.id atau hubungi Customer Service di website samsatdigital.id.
Kami selalu berusaha meningkatkan layanan agar SIGNAL lebih mudah & nyaman saat digunakan.

Terima kasih,
Tim SIGNAL
",2026-01-14 03:05:49,2.0.0
45ec9670-0882-451a-971d-b2ade76d7efc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini baru aplikasi keren bener bener digitalisasi pelayanan publik. ngurus perpanjangan STNK gak perlu ribet lagi tinggal dilakukan pake aplikasi ini, keren deh.",5,0,2.0.0,2026-01-23 11:45:41,,,2.0.0
df9c44b5-d0a7-4f97-8633-f350c31b3170,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk aplikasinya bagus, cuma pengiriman nya agak lambat, saya nunggu sampai seminggu",5,0,2.0.0,2026-01-29 06:26:48,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya 😊
Kami akan terus berupaya meningkatkan layanan agar SIGNAL dapat digunakan dengan lebih mudah & nyaman oleh semua pengguna.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .
Terima kasih,
Tim SIGNAL
",2026-01-30 04:30:15,2.0.0
0688e9d1-2618-4dbc-ba59-e57d403c5c44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Syukur ada aplikasi ini, jadi tidak perlu pulang kampung untuk bayar pajak kendaraan. sangat membantu👌",5,0,2.0.0,2026-01-28 06:06:32,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-01-28 07:26:54,2.0.0
19e4846e-9379-4fb0-8b4f-b703ae8cbaef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat dan tidak repot sangat membantu untuk orang yg tidak sempat kekantor samsat terima kasih signal sangat membantu sekali,5,0,2.0.0,2026-01-19 12:01:09,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-01-20 02:07:57,2.0.0
4f8cef1f-7202-409b-ac70-598d07bc41fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi gagal 👎. error mulu mau pengesahan stnk. sengaja di bikin error kah, biar kena denda saat bayar pajaknya? 🤦‍♂️",1,0,2.0.0,2026-01-20 05:47:41,,,2.0.0
3d899aa0-3f3a-4827-83c8-08da8e55b517,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang proses lebih cepat dan pengiriman juga lebih cepat.. terima kasih Signal-Samsat,5,0,2.0.0,2026-02-09 07:48:20,,,2.0.0
777c709e-e351-4317-ba2c-d0fc5d2e8b45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Senang sekali bayar pajak kendaraan nggak repot ngantri. prosesnya juga cepat,5,1,2.0.0,2025-12-30 09:48:55,,,2.0.0
9b3d5caa-6b6d-4403-9eed-68d4ae1ea8d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap, cepat dan transparan semoga lebih baik dan pungli semangkin ilang. amin amin",5,0,2.0.0,2026-01-12 00:41:59,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-01-12 01:46:55,2.0.0
2219ea00-d54b-4d68-97a4-c3644b1633ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mudah dan makin membaik, tidak perlu datang ke kantor cabang, karna sudah bisa via ekspedisi",5,0,2.0.0,2026-01-13 09:57:12,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-01-14 02:23:16,2.0.0
1f1813d7-9e80-4015-a501-9d317350aec7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat mudah dan cepat prosesnya,,tingkatkn terus dan sukses selalu aamiin",5,0,2.0.0,2026-02-07 14:15:11,"Hai Sahabat SIGNAL, Terima kasih atas ulasannya! 😊

Jika berkenan, rekomendasikan Aplikasi SIGNAL kepada sahabat dan keluarga, agar urusan pajak kendaraan bisa jadi lebih mudah.
Untuk informasi SIGNAL lebih lanjut bisa mengunjungi website samsatdigital.id atau menghubungi email Customer Service info@samsatdigital.id .

Terima kasih,
Tim SIGNAL
",2026-02-09 02:36:31,2.0.0
